sample interval	and GSR
           6345	 12.502
           6346	 12.502
           6347	 12.502
           6348	 12.541
           6349	 12.541
           6350	 12.541
           6351	 12.541
           6352	 12.541
           6353	 12.541
           6354	 12.541
           6355	 12.541
           6356	 12.541
           6357	 12.541
           6358	 12.541
           6359	 12.541
           6360	 12.579
           6361	 12.579
           6362	 12.579
           6363	 12.579
           6364	 12.579
           6365	 12.579
           6366	 12.579
           6367	 12.579
           6368	 12.579
           6369	 12.579
           6370	 12.579
           6371	 12.614
           6372	 12.614
           6373	 12.614
           6374	 12.614
           6375	 12.614
           6376	 12.614
           6377	 12.614
           6378	 12.614
           6379	 12.614
           6380	 12.614
           6381	 12.614
           6382	 12.614
           6383	 12.648
           6384	 12.648
           6385	 12.648
           6386	 12.648
           6387	 12.648
           6388	 12.648
           6389	 12.648
           6390	 12.648
           6391	 12.648
           6392	 12.648
           6393	 12.648
           6394	 12.678
           6395	 12.678
           6396	 12.678
           6397	 12.678
           6398	 12.678
           6399	 12.678
           6400	 12.678
           6401	 12.678
           6402	 12.678
           6403	 12.678
           6404	 12.678
           6405	 12.678
           6406	 12.711
           6407	 12.711
           6408	 12.711
           6409	 12.711
           6410	 12.711
           6411	 12.711
           6412	 12.711
           6413	 12.711
           6414	 12.711
           6415	 12.711
           6416	 12.711
           6417	 12.738
           6418	 12.738
           6419	 12.738
           6420	 12.738
           6421	 12.738
           6422	 12.738
           6423	 12.738
           6424	 12.738
           6425	 12.738
           6426	 12.738
           6427	 12.738
           6428	 12.738
           6429	 12.763
           6430	 12.763
           6431	 12.763
           6432	 12.763
           6433	 12.763
           6434	 12.763
           6435	 12.763
           6436	 12.763
           6437	 12.763
           6438	 12.763
           6439	 12.763
           6440	 12.790
           6441	 12.790
           6442	 12.790
           6443	 12.790
           6444	 12.790
           6445	 12.790
           6446	 12.790
           6447	 12.790
           6448	 12.790
           6449	 12.790
           6450	 12.790
           6451	 12.790
           6452	 12.812
           6453	 12.812
           6454	 12.812
           6455	 12.812
           6456	 12.812
           6457	 12.812
           6458	 12.812
           6459	 12.812
           6460	 12.812
           6461	 12.812
           6462	 12.812
           6463	 12.837
           6464	 12.837
           6465	 12.837
           6466	 12.837
           6467	 12.837
           6468	 12.837
           6469	 12.837
           6470	 12.837
           6471	 12.837
           6472	 12.837
           6473	 12.837
           6474	 12.837
           6475	 12.860
           6476	 12.860
           6477	 12.860
           6478	 12.860
           6479	 12.860
           6480	 12.860
           6481	 12.860
           6482	 12.860
           6483	 12.860
           6484	 12.860
           6485	 12.860
           6486	 12.880
           6487	 12.880
           6488	 12.880
           6489	 12.880
           6490	 12.880
           6491	 12.880
           6492	 12.880
           6493	 12.880
           6494	 12.880
           6495	 12.880
           6496	 12.880
           6497	 12.880
           6498	 12.897
           6499	 12.897
           6500	 12.897
           6501	 12.897
           6502	 12.897
           6503	 12.897
           6504	 12.897
           6505	 12.897
           6506	 12.897
           6507	 12.897
           6508	 12.897
           6509	 12.909
           6510	 12.909
           6511	 12.909
           6512	 12.909
           6513	 12.909
           6514	 12.909
           6515	 12.909
           6516	 12.909
           6517	 12.909
           6518	 12.909
           6519	 12.909
           6520	 12.909
           6521	 12.922
           6522	 12.922
           6523	 12.922
           6524	 12.922
           6525	 12.922
           6526	 12.922
           6527	 12.922
           6528	 12.922
           6529	 12.922
           6530	 12.922
           6531	 12.922
           6532	 12.934
           6533	 12.934
           6534	 12.934
           6535	 12.934
           6536	 12.934
           6537	 12.934
           6538	 12.934
           6539	 12.934
           6540	 12.934
           6541	 12.934
           6542	 12.934
           6543	 12.934
           6544	 12.944
           6545	 12.944
           6546	 12.944
           6547	 12.944
           6548	 12.944
           6549	 12.944
           6550	 12.944
           6551	 12.944
           6552	 12.944
           6553	 12.944
           6554	 12.944
           6555	 12.952
           6556	 12.952
           6557	 12.952
           6558	 12.952
           6559	 12.952
           6560	 12.952
           6561	 12.952
           6562	 12.952
           6563	 12.952
           6564	 12.952
           6565	 12.952
           6566	 12.952
           6567	 12.957
           6568	 12.957
           6569	 12.957
           6570	 12.957
           6571	 12.957
           6572	 12.957
           6573	 12.957
           6574	 12.957
           6575	 12.957
           6576	 12.957
           6577	 12.957
           6578	 12.959
           6579	 12.959
           6580	 12.959
           6581	 12.959
           6582	 12.959
           6583	 12.959
           6584	 12.959
           6585	 12.959
           6586	 12.959
           6587	 12.959
           6588	 12.959
           6589	 12.959
           6590	 12.959
           6591	 12.959
           6592	 12.959
           6593	 12.959
           6594	 12.959
           6595	 12.959
           6596	 12.959
           6597	 12.959
           6598	 12.959
           6599	 12.959
           6600	 12.959
           6601	 12.954
           6602	 12.954
           6603	 12.954
           6604	 12.954
           6605	 12.954
           6606	 12.954
           6607	 12.954
           6608	 12.954
           6609	 12.954
           6610	 12.954
           6611	 12.954
           6612	 12.954
           6613	 12.949
           6614	 12.949
           6615	 12.949
           6616	 12.949
           6617	 12.949
           6618	 12.949
           6619	 12.949
           6620	 12.949
           6621	 12.949
           6622	 12.949
           6623	 12.949
           6624	 12.942
           6625	 12.942
           6626	 12.942
           6627	 12.942
           6628	 12.942
           6629	 12.942
           6630	 12.942
           6631	 12.942
           6632	 12.942
           6633	 12.942
           6634	 12.942
           6635	 12.942
           6636	 12.932
           6637	 12.932
           6638	 12.932
           6639	 12.932
           6640	 12.932
           6641	 12.932
           6642	 12.932
           6643	 12.932
           6644	 12.932
           6645	 12.932
           6646	 12.932
           6647	 12.922
           6648	 12.922
           6649	 12.922
           6650	 12.922
           6651	 12.922
           6652	 12.922
           6653	 12.922
           6654	 12.922
           6655	 12.922
           6656	 12.922
           6657	 12.922
           6658	 12.922
           6659	 12.912
           6660	 12.912
           6661	 12.912
           6662	 12.912
           6663	 12.912
           6664	 12.912
           6665	 12.912
